"list","date","vendor","product","price","cat","subcat","subsubcat","feedback","from","to"
"2014-02-23__otUTqTJz95.html","2014-02-23","HUARWE","ICE 0.1g",0.08361204,"Drugs","Stimulants","Meth","
    Feedbacks:
    
        
            
                
                    5/5
                    Great Stealth, Great product, very professional 10/5
                    

                    0 days ago
                    anon [0 deals]
                
            
                
                    5/5
                    as always, savage always has the quality goods and speedy delivery!!! ill be back again and again and again!!
                    

                    1 days ago
                    anon  ~5/5, 1~2 deals
                
            
                
                    5/5
                    top notch next day delivery will be back again
                    

                    1 days ago
                    anon [0 deals]
                
            
                
                    3/5
                    UPDATE 21/2/14. New order placed Thurs morning, still pending Fri night ? No comms ??!
                    

                    1 days ago
                    anon  ~5/5, 3~5 deals
                
            
                
                    5/5
                    All good
                    

                    1 days ago
                    anon  ~5/5, 1~2 deals
                
            
                
                    5/5
                    good comms, fast delivery, quality product. 5/5 will be back for more.
                    

                    1 days ago
                    anon  ~5/5, 1~2 deals
                
            
        
    
"," Australia ","Australia
    "
"2014-02-23__otYPTZBTNN.html","2014-02-23","Beachside","1 UK CC No address",0.02080407,"Services","Money",NA,"
    Feedbacks:
    
        
            
                
                    5/5
                    Beachside is fast, he's reliable and he communicates well. Thanks for another perfection transaction. Easy!
                    

                    2 days ago
                    anon  ~5/5, 3~5 deals
                
            
                
                    5/5
                    Perfect vendor. No problems whatsoever.
                    

                    3 days ago
                    anon  ~5/5, 3~5 deals
                
            
                
                    5/5
                    All perfect, 5/5.
                    

                    0 days ago
                    anon  ~5/5, 3~5 deals
                
            
                
                    5/5
                    Thanks again Beachside. Note to all buyers: This vendor simply delivers, buy with confidence :)
                    

                    1 days ago
                    anon  ~5/5, 3~5 deals
                
            
                
                    5/5
                    Beachside simply delivers! Always 5/5
                    

                    4 days ago
                    anon  ~5/5, 3~5 deals
                
            
                
                    5/5
                    Great stuff. Quality vendor!
                    

                    1 days ago
                    anon  ~5/5, 3~5 deals
                
            
                
                    5/5
                    Excellent vendor, had a minor hiccup but sorted in no time. Good service, thank you Beachside.
                    

                    1 days ago
                    anon  ~5/5, 3~5 deals
                
            
        
    
"," ",NA
"2014-02-23__oU8Bydv2Y8.html","2014-02-23","HigherGroundsNL","1 gram HIGH Quality 4-MMC (Mephedrone) crystals from the Netherlands",0.05267686,"Drugs","RCs",NA,"
    Feedbacks:
    No feedbacks found.
"," Netherlands ",NA
"2014-02-23__oUgMz3KCbw.html","2014-02-23","Saint_Symbiosis","Symbiosis - PSYCHOBERRY - 2g - UK",0.06476797,"Drugs","Cannabis","Weed","
    Feedbacks:
    
        
            
                
                    5/5
                    FE - Will update when product arrives
                    

                    0 days ago
                    anon [0 deals]
                
            
                
                    5/5
                    A+++++ the real deal
                    

                    0 days ago
                    anon [0 deals]
                
            
                
                    5/5
                    Great stuff. Came fast with good stealth. The only thing I can complain about is that the weed is very compressed due to the st
                    

                    0 days ago
                    anon  ~5/5, 1~2 deals
                
            
        
    
"," UK ","UK
    "
"2014-02-23__oUJSNXad8f.html","2014-02-23","caligirl","10x40mg Oxycodone Generics (Crushable)",0.65493031,"Drugs","Opioids",NA,"
    Feedbacks:
    No feedbacks found.
"," USA ",NA
"2014-02-23__oUWLn1WWwq.html","2014-02-23","blackhand","100 Ways to Disappear and Live Free",0.00261981,"Information","eBooks",NA,"
    Feedbacks:
    
        
            
                
                    5/5
                    +++
                    

                    2 days ago
                    anon  ~5/5, 3~5 deals
                
            
        
    
"," Internet ",NA
"2014-02-23__ov0o6RZR6D.html","2014-02-23","TorChem","Copy of Toulene pure 1L",0.02296332,"Drugs","Psychedelics","Others","
    Feedbacks:
    No feedbacks found.
"," EU ","Worldwide
    "
"2014-02-23__oVKckllsqC.html","2014-02-23","budbrother","5g leaf from the strain DINAChem",0.03466204,"Drugs","Cannabis","Weed","
    Feedbacks:
    No feedbacks found.
"," Australia ",NA
"2014-02-23__oVoZnqwRlD.html","2014-02-23","dgslabz","Testosterone Propionate 100mg x 10 ml",0.05242097,"Drugs","Steroids",NA,"
    Feedbacks:
    
        
            
                
                    5/5
                    Awesome quality product! fast shipping. Thanks man, will do business in future again! :)
                    

                    1 days ago
                    anon  ~5/5, 1~2 deals
                
            
        
    
"," USA ","USA
    "
"2014-02-23__ovSEhb0WCU.html","2014-02-23","RepAAA","Jaeger-LeCoultre - Master Control SS ETA [AAA+]",0.52250803,"Counterfeits","Watches",NA,"
    Feedbacks:
    No feedbacks found.
"," Hong Kong ","Worldwide
    "
"2014-02-23__ow0sWLJrjm.html","2014-02-23","fake","How to Fake Fingerprints",0.0158831,"Information","Guides",NA,"
    Feedbacks:
    No feedbacks found.
"," ",NA
"2014-02-23__oW8lwBPNU8.html","2014-02-23","wakeside917","Rebecca Linares Collection (100GB)",0.03379549,"Data","Pirated",NA,"
    Feedbacks:
    No feedbacks found.
"," USA ",NA
"2014-02-23__owa6PvsBcP.html","2014-02-23","EuHighz","2x30 ml (60 ml) HQ 99% eu made GBL (GHB)!",0.06609155,"Drugs","Dissociatives","GBL","
    Feedbacks:
    
        
            
                
                    5/5
                    FE on 19-02-2014, Waiting for product
                    

                    2 days ago
                    anon [0 deals]
                
            
        
    
"," EU ","WorldWide
    "
"2014-02-23__oWs3xpLKMe.html","2014-02-23","mrxnew","500g M1 - Methylone - Moonrock",3.5995856,"Drugs","Ecstasy","Other","
    Feedbacks:
    No feedbacks found.
"," China ","USA + UK
    "
"2014-02-23__oWyDrpCadj.html","2014-02-23","RepAAA","Hermes - Bearn Wallet Calfskin Blue",0.20654343,"Counterfeits","Accessories",NA,"
    Feedbacks:
    No feedbacks found.
"," Hong Kong ","Worldwide
    "
"2014-02-23__oWZeVw1cTF.html","2014-02-23","RedBull","10 Stück Lorazepam 2,5mg org. Blister",0.02608196,"Drugs","Benzos",NA,"
    Feedbacks:
    
        
            
                
                    5/5
                    Perfection in action
                    

                    3 days ago
                    anon [0 deals]
                
            
        
    
"," Germany ",NA
"2014-02-23__ox6boSLqjz.html","2014-02-23","xdoc","50mg Tradolan Tramadol - 20st",0.1326121,"Drugs","Opioids",NA,"
    Feedbacks:
    No feedbacks found.
"," Sweden ","Sweden
    "
"2014-02-23__oX7FZBYCJp.html","2014-02-23","cornettos","100g Listing Beautiful Creamy High Grade Pollen Hash",0.90121317,"Drugs","Cannabis","Hash","
    Feedbacks:
    No feedbacks found.
"," UK ","worldwide
    "
"2014-02-23__ox8LpwwpPl.html","2014-02-23","freestylerfreak13a","Cashing out Bitcoin with Prepaid VISA Cards",0.03507541,"Information","eBooks",NA,"
    Feedbacks:
    No feedbacks found.
"," Torland ","worldwide
    "
"2014-02-23__oxb1vALwkj.html","2014-02-23","UKCARTEL","20x DOMINOES 230mg **UK VENDOR**",0.40482286,"Drugs","Ecstasy","Pills","
    Feedbacks:
    No feedbacks found.
"," UK ","UK
    "
"2014-02-23__oxKjfb5k3t.html","2014-02-23","cola","14 grams PURE MDMA",0.83347224,"Drugs","Ecstasy","MDMA","
    Feedbacks:
    
        
            
                
                    0/5
                    Ripped off
                    

                    5 days ago
                    anon  ~5/5, 6~10 deals
                
            
        
    
"," UK ","UK
    "
"2014-02-23__oXKkbVChK6.html","2014-02-23","timeprime","448g - One pound Maui Wowi - AAA Quality bud",3.46878956,"Drugs","Cannabis","Weed","
    Feedbacks:
    No feedbacks found.
"," USA ",NA
"2014-02-23__oxV9vAGvLl.html","2014-02-23","blackhand","Pharmacotheon: Entheogenic Drugs, Their Plant Sources and History",0.00260348,"Information","eBooks",NA,"
    Feedbacks:
    No feedbacks found.
"," Internet ",NA
"2014-02-23__oXXko4iq1W.html","2014-02-23","RepAAA","Breitling - Navitimer Leather Strap [AAA+]",0.64483433,"Counterfeits","Watches",NA,"
    Feedbacks:
    No feedbacks found.
"," Hong Kong ","Worldwide
    "
"2014-02-23__oY4WKJWpDg.html","2014-02-23","Saint_Symbiosis","Symbiosis - 7g MDMA, UK First Class",0.40002782,"Drugs","Ecstasy","MDMA","
    Feedbacks:
    
        
            
                
                    5/5
                    Arrived next day with good stealth and on weight, great vendor will use again. Haven't the tried product but will update when I
                    

                    0 days ago
                    anon [0 deals]
                
            
                
                    5/5
                    Happy to FE for trusted vendor amidst the recent chaos..Will update in due course..Thanks Sym.
                    

                    5 days ago
                    anon  ~5/5, 1~2 deals
                
            
        
    
"," UK ","WORLDWIDE
    "
"2014-02-23__oy5vGn1WlN.html","2014-02-23","DutchMagic","Afghani Gold Seal - 100g - [Agora Opening Sale]",0.51889648,"Drugs","Cannabis","Hash","
    Feedbacks:
    No feedbacks found.
"," Netherlands ","Worldwide except USA/Israel/NL
    "
"2014-02-23__oYibkgkMoL.html","2014-02-23","GoingPostal","25.0 GRAMS MDMA CRYSTALS - REAGENT TESTED",1.35352265,"Drugs","Ecstasy","MDMA","
    Feedbacks:
    No feedbacks found.
"," Canada ","WORLDWIDE
    "
"2014-02-23__oYKudsarvy.html","2014-02-23","Dipsy","Full DOX",0.02617481,"Services","Hacking",NA,"
    Feedbacks:
    No feedbacks found.
"," Torland ",NA
"2014-02-23__oynBJbdz6W.html","2014-02-23","hotchicksx2","MDPV",0.0526593,"Drugs","RCs",NA,"
    Feedbacks:
    No feedbacks found.
"," USA ",NA
"2014-02-23__oYWsWvBhwB.html","2014-02-23","mrfields","Oxycontin 20mg OP X5",0.14473684,"Drugs","Prescription",NA,"
    Feedbacks:
    No feedbacks found.
"," USA ","USA
    "
"2014-02-23__oYwVeXcPWG.html","2014-02-23","EnjoyCokeClassic","Half Gram of uncut Cocaine shipped from Canada",0.1010084,"Drugs","Stimulants","Cocaine","
    Feedbacks:
    
        
            
                
                    5/5
                    Awesome stealth!  grade A product! mmmm,delicious... definitely ordering more!
                    

                    1 days ago
                    anon  ~5/5, 1~2 deals
                
            
                
                    5/5
                    Rapid delivery and good communication.  I will update once I try the product
                    

                    2 days ago
                    anon  ~5/5, 1~2 deals
                
            
                
                    5/5
                    good stuff ordering more
                    

                    4 days ago
                    anon  ~5/5, 3~5 deals
                
            
                
                    5/5
                    Received product promptly and the stealth was good. Will update when I try it out. Thanks
                    

                    4 days ago
                    anon  ~5/5, 1~2 deals
                
            
                
                    5/5
                    Some very nice stuff . Came fast too
                    

                    2 days ago
                    anon  ~5/5, 3~5 deals
                
            
                
                    5/5
                    NICE GEAR! thanks man
                    

                    0 days ago
                    anon  ~5/5, 1~2 deals
                
            
                
                    5/5
                    Good price for how strong it is. Has a vague lemon-lime after taste and will knock your socks off
                    

                    3 days ago
                    anon  ~5/5, 3~5 deals
                
            
        
    
"," Canada ","Worldwide
    "
"2014-02-23__oYXMxseXUA.html","2014-02-23","DrawkwarD","NBA League Pass",0.02608741,"Data","Accounts",NA,"
    Feedbacks:
    No feedbacks found.
"," ",NA
"2014-02-23__oz63Scn6Up.html","2014-02-23","fake","Basics of carding",0.00698824,"Information","Guides",NA,"
    Feedbacks:
    
        
            
                
                    5/5
                    +++ Very good informations! +++
                    

                    1 days ago
                    anon  ~5/5, 1~2 deals
                
            
                
                    5/5
                    Trustworthy!!
                    

                    2 days ago
                    anon [0 deals]
                
            
                
                    5/5
                    FE'd trusted vender
                    

                    4 days ago
                    anon  ~5/5, 1~2 deals
                
            
                
                    5/5
                    quick transaction! good vendor!
                    

                    6 days ago
                    anon  ~5/5, 1~2 deals
                
            
                
                    5/5
                    Very good and fast!
                    

                    6 days ago
                    anon [0 deals]
                
            
                
                    5/5
                    Fast delivery, not read everything yet but have faith in this seller. :)
                    

                    4 days ago
                    anon  ~5/5, 3~5 deals
                
            
                
                    5/5
                    good buy
                    

                    5 days ago
                    anon [0 deals]
                
            
        
    
"," ",NA
"2014-02-23__ozA2JV7Duh.html","2014-02-23","SCIdmtsr","LSD 150 ug 100 doses",0.87851613,"Drugs","Psychedelics","LSD","
    Feedbacks:
    No feedbacks found.
"," USA ","USA
    "
"2014-02-23__oZka89BDjg.html","2014-02-23","Utopic","2g [Utopic's] TRUSTED Tier 2 Greenhouse 'Mix & Match' (Click for strain list) +10% EXTRA",0.03327262,"Drugs","Cannabis","Weed","
    Feedbacks:
    
        
            
                
                    5/5
                    FE, will update.
                    

                    1 days ago
                    anon [0 deals]
                
            
                
                    5/5
                    FE for Utopic. Very trusted vendor
                    

                    2 days ago
                    anon [0 deals]
                
            
        
    
"," USA ","USA
    "
"2014-02-23__ozoLTfDLJj.html","2014-02-23","sales1993","£10 IWOOT (I Want One Of Those) Voucher",0.0130874,"Services","Money",NA,"
    Feedbacks:
    No feedbacks found.
"," UK ",NA
"2014-02-23__oZtKJLXEZb.html","2014-02-23","fake","Shoplifting Tips and Techniques VI",0.00884955,"Information","Guides",NA,"
    Feedbacks:
    No feedbacks found.
"," ",NA
"2014-02-23__P07JwaMomu.html","2014-02-23","SaltnPepper","Custom order for n****il",3.16594077,"Drugs","Other",NA,"
    Feedbacks:
    
        
            
                
                    5/5
                    These guys (SnP Team) are the Man with a big M!! 100g from my favorite drug arrived inside a perfect stealth package! Friendly 
                    

                    4 days ago
                    anon  ~5/5, 3~5 deals
                
            
        
    
"," Netherlands ",NA
"2014-02-23__P0gBZVdB2q.html","2014-02-23","HollandOnline","25x AUM 200µg LSD25 Blotter",0.39244224,"Drugs","Psychedelics","LSD","
    Feedbacks:
    No feedbacks found.
"," Netherlands ","EU
    "
"2014-02-23__p0MEab0BAb.html","2014-02-23","fake","GUIDE FOR ANONYMOUS INTERNET USAGE",0.0158831,"Information","Guides",NA,"
    Feedbacks:
    No feedbacks found.
"," ",NA
"2014-02-23__p0qvyEt98S.html","2014-02-23","ausmarket","FE DISCOUNT 8 x LSD blotters",0.18904104,"Drugs","Psychedelics","LSD","
    Feedbacks:
    
        
            
                
                    5/5
                    Arrived next day, stealth was great. Thanks again!
                    

                    3 days ago
                    anon  ~5/5, 3~5 deals
                
            
        
    
"," Australia ",NA
"2014-02-23__p0UpheehbK.html","2014-02-23","blackhand","Complete Atari 2600 Games collection + Emulator",0.00261976,"Information","eBooks",NA,"
    Feedbacks:
    No feedbacks found.
"," Internet ",NA
"2014-02-23__p0ZZsuvx0o.html","2014-02-23","cyberzen","Money Making ebook Collection",0.08665511,"Data","Pirated",NA,"
    Feedbacks:
    No feedbacks found.
"," ",NA
"2014-02-23__P1ARLDXzW4.html","2014-02-23","ColaMen","Sample listing, strictly one per customer! 0.2 Grams of High Heat 88% Pure Bolivian Cocaine.",8.846e-05,"Drugs","Stimulants","Cocaine","
    Feedbacks:
    
        
            
                
                    3/5
                    FE, update after receiving
                    

                    1 days ago
                    anon [0 deals]
                
            
                
                    5/5
                    FE will update when it arrives
                    

                    1 days ago
                    anon [0 deals]
                
            
                
                    5/5
                    FE, hoping for the best
                    

                    2 days ago
                    anon [0 deals]
                
            
                
                    5/5
                    FE, absolutely will up-date
                    

                    2 days ago
                    anon [0 deals]
                
            
                
                    5/5
                    FE will update
                    

                    3 days ago
                    anon [0 deals]
                
            
                
                    5/5
                    FE waiting for delivery
                    

                    3 days ago
                    anon  ~5/5, 1~2 deals
                
            
        
    
"," Bolivia ","Worldwide
    "
"2014-02-23__p1R7udmVYd.html","2014-02-23","THCXpert","50g Santa Maria  Top Quali",0.95408467,"Drugs","Cannabis","Weed","
    Feedbacks:
    No feedbacks found.
"," Germany ","Germany
    "
"2014-02-23__p1Tvrc4sAL.html","2014-02-23","KryptykOG","A Course In Lucid Dreaming",0.001,"Information","Guides",NA,"
    Feedbacks:
    No feedbacks found.
"," Torland ",NA
"2014-02-23__p1ZRitUzEB.html","2014-02-23","ColaMen","3.5 grams of SocialCocaine 30% Benzocaine cut",0.34174508,"Drugs","Stimulants","Cocaine","
    Feedbacks:
    No feedbacks found.
"," Bolivia ","Worldwide
    "
"2014-02-23__P25E7MwUEj.html","2014-02-23","jackiestovalls","3g  Allylescaline",0.4990719,"Drugs","Other",NA,"
    Feedbacks:
    No feedbacks found.
"," China ","Worldwide
    "
"2014-02-23__p2n72nRi8r.html","2014-02-23","aussieprime","1 Gram Ice Uncut",0.91681946,"Drugs","Stimulants","Meth","
    Feedbacks:
    No feedbacks found.
"," Australia ","australia
    "
"2014-02-23__P2PjU60gfV.html","2014-02-23","DampkringAmsterdam","SAMSUNG GALAXY NOTE III - BLACK/WHITE - Original Case - [AAA+] - FREE SHIPPING - [Replica]",0.44984255,"Counterfeits","Electronics",NA,"
    Feedbacks:
    No feedbacks found.
"," Netherlands ",NA
"2014-02-23__p30kJGKZL9.html","2014-02-23","Annie_Ann","1/2 ounce of MDA",0.79203039,"Drugs","Ecstasy","MDA","
    Feedbacks:
    No feedbacks found.
"," USA ","USA
    "
"2014-02-23__p3KFdkpEC1.html","2014-02-23","jerseycow","LSD - SHIVA/RAMA/YODA (YOU PICK) - 5x BLOTTERS 140ug SWISS",0.07420232,"Drugs","Psychedelics","LSD","
    Feedbacks:
    
        
            
                
                    5/5
                    Excellent transaction. I FE'd early cause it was my first one on agora. Vendor with good comm. Package arrived in less than 2 d
                    

                    0 days ago
                    anon [0 deals]
                
            
                
                    5/5
                    escrow released as requested will update upon arival
                    

                    2 days ago
                    anon [0 deals]
                
            
                
                    5/5
                    Shipping extra fast, received what i ordered, will update when tested. Trusted seller.
                    

                    2 days ago
                    anon [0 deals]
                
            
                
                    5/5
                    FE'ed early. 
The cow is trusted.
                    

                    3 days ago
                    anon [0 deals]
                
            
        
    
"," France ",NA
"2014-02-23__P3MKSpCwXB.html","2014-02-23","diamonddweller","Methandrostenolone/Dinabol/Dbol 10mg with labtest. 500 x 10mg tabs.",0.33557046,"Drugs","Steroids",NA,"
    Feedbacks:
    No feedbacks found.
"," Denmark ","Europe, norway and swizz
    "
"2014-02-23__P3ntDxCpbg.html","2014-02-23","FakeMarket","1x Unites States CC Credit/Debit - Master/Visa/Amex",0.02008909,"Services","Money",NA,"
    Feedbacks:
    
        
            
                
                    5/5
                    Cards didn't pan out as I hoped but he was still nice and gave me replacements!
                    

                    2 days ago
                    anon  ~5/5, 1~2 deals
                
            
                
                    0/5
                    fool. selling used cards dont buy from him if you dont want to waste money.
                    

                    0 days ago
                    anon  ~0/5, 1~2 deals
                
            
                
                    5/5
                    This is the seller you want to buy from. Nobody else ranks the same.
                    

                    4 days ago
                    anon  ~5/5, 1~2 deals
                
            
                
                    5/5
                    My first order on agora couldn't have gone better. The vendor was very friendly and communicative. I had a problem with one car
                    

                    5 days ago
                    anon  ~5/5, 1~2 deals
                
            
                
                    5/5
                    Good seller. Thanks boss
                    

                    1 days ago
                    anon  ~5/5, 1~2 deals
                
            
                
                    5/5
                    He is the best
                    

                    5 days ago
                    anon  ~5/5, 1~2 deals
                
            
                
                    5/5
                    Great seller.
                    

                    1 days ago
                    anon  ~5/5, 1~2 deals
                
            
                
                    5/5
                    Fast seller! Easy to deal with.
                    

                    1 days ago
                    anon  ~5/5, 1~2 deals
                
            
                
                    5/5
                    
                    

                    4 days ago
                    anon  ~5/5, 1~2 deals
                
            
                
                    5/5
                    Thank you so much for your service!
                    

                    4 days ago
                    anon  ~5/5, 1~2 deals
                
            
                
                    5/5
                    
                    

                    5 days ago
                    anon  ~5/5, 1~2 deals
                
            
                
                    5/5
                    5 star service!
                    

                    5 days ago
                    anon  ~5/5, 1~2 deals
                
            
                
                    5/5
                    Yezzir
                    

                    4 days ago
                    anon  ~5/5, 1~2 deals
                
            
        
    
"," Torland ",NA
"2014-02-23__P3PZWkWuBu.html","2014-02-23","DankIndoorsNW","1lb Blue Hash, highest quality indoor bud",5.01218479,"Drugs","Cannabis","Weed","
    Feedbacks:
    No feedbacks found.
"," USA ","USA
    "
"2014-02-23__P3ULwfc1A7.html","2014-02-23","Hackyboy","How to use PGP",0.0175377,"Information","Guides",NA,"
    Feedbacks:
    No feedbacks found.
"," ",NA
"2014-02-23__p4DE7PTXE8.html","2014-02-23","MERLIN","100x MERLIN's SUNFLOWERS 120ug",0.99186669,"Drugs","Psychedelics","LSD","
    Feedbacks:
    No feedbacks found.
"," France ","WORLD
    "
"2014-02-23__p4EhU8soih.html","2014-02-23","cyberzen","Firefox Setup For Extreme Privacy",0.01221491,"Information","Guides",NA,"
    Feedbacks:
    No feedbacks found.
"," ",NA
"2014-02-23__p4FsNNgyRt.html","2014-02-23","Gotmilk","nolvadex-20mg-500-pills-350-usd",0.61945806,"Drugs","Prescription",NA,"
    Feedbacks:
    No feedbacks found.
"," ",NA
"2014-02-23__P4GetnhqoN.html","2014-02-23","Gotmilk","tapentadol-50mg-same-effect-as-one-10mg-oxycodone-or-15mg-morphine-ir-500-pills-450usd",0.79644608,"Drugs","Prescription",NA,"
    Feedbacks:
    No feedbacks found.
"," ",NA
"2014-02-23__P4xAJryuAL.html","2014-02-23","AlSwearengen","LSD DISCOUNT; Hoffmann Blotter 200 µg x 10",0.13224889,"Drugs","Psychedelics","LSD","
    Feedbacks:
    No feedbacks found.
"," EU ",NA
"2014-02-23__p5bFxyqwnT.html","2014-02-23","blackhand","How to Make A Million In Three Years or Less – Think Like A Tycoon",0.02625682,"Information","eBooks",NA,"
    Feedbacks:
    No feedbacks found.
"," Internet ",NA
"2014-02-23__p5ElL01zGF.html","2014-02-23","fake","ANAL SEX TUTORIAL",0.00882394,"Information","eBooks",NA,"
    Feedbacks:
    
        
            
                
                    1/5
                    It can be found on clearnet for free.
                    

                    3 days ago
                    anon [0 deals]
                
            
        
    
"," ",NA
"2014-02-23__P5Nsq0ykrm.html","2014-02-23","Discover","Nitrazepam [Arem] 90x (5MG) Pills",0.15420153,"Drugs","Benzos",NA,"
    Feedbacks:
    No feedbacks found.
"," USA ","USA
    "
"2014-02-23__p5vabsEZgR.html","2014-02-23","CaliforniaDreams","3g Power Plant",0.09563387,"Drugs","Cannabis","Weed","
    Feedbacks:
    No feedbacks found.
"," Germany ","Worldwide
    "
"2014-02-23__p5Y7X71s06.html","2014-02-23","Gotmilk","Tadalfil-5 Tadalfil-5 5mg Centurion 10 Pills $8",0.01397233,"Drugs","Prescription",NA,"
    Feedbacks:
    No feedbacks found.
"," ",NA
"2014-02-23__p5zMCrPjZn.html","2014-02-23","mrxnew","500g Ethylone - Moonrock",3.5995856,"Drugs","Ecstasy","Other","
    Feedbacks:
    No feedbacks found.
"," China ","USA + UK
    "
"2014-02-23__p60fvAWjmy.html","2014-02-23","TheHeineken","100 x Twins 150 µg [Free shipping]",0.99380528,"Drugs","Psychedelics","LSD","
    Feedbacks:
    No feedbacks found.
"," ","Wordwide except: Australia, USA, Scandinavia and Alaska
    "
"2014-02-23__P69EETnjbV.html","2014-02-23","MagicHat","250 Elite, Level 1, High Anonymous, US Proxies",0.17275376,"Services","Hacking",NA,"
    Feedbacks:
    No feedbacks found.
"," ",NA
"2014-02-23__p6BLCupNpP.html","2014-02-23","Tr4derJo3","5 x Dutch LSD Dalai Lama 225ug LAB TESTED!",0.12422566,"Drugs","Psychedelics","LSD","
    Feedbacks:
    
        
            
                
                    5/5
                    FEd, will update on arrival
                    

                    0 days ago
                    anon [0 deals]
                
            
                
                    5/5
                    Arrived within a week! Looks really good! 5/5
                    

                    1 days ago
                    anon [0 deals]
                
            
        
    
"," Germany ","EU
    "
"2014-02-23__P6G04mvDoJ.html","2014-02-23","mikehamer","LD TAX FREE CIGARETTES CHEAP CIGARETTES",0.0625,"Tobacco","Smoked",NA,"
    Feedbacks:
    No feedbacks found.
"," Torland ","WORLDWIDE
    "
"2014-02-23__P72TcdZ9ZJ.html","2014-02-23","UKPharmaceuticals","2mg Xanax (Alproxam) - Strip of 20 Tablets",0.05216393,"Drugs","Benzos",NA,"
    Feedbacks:
    No feedbacks found.
"," UK ","Worldwide
    "
"2014-02-23__P741ufcrJZ.html","2014-02-23","Gotmilk","tramadol-150mg-500-pills-300-usd",0.53096405,"Drugs","Prescription",NA,"
    Feedbacks:
    No feedbacks found.
"," ",NA
"2014-02-23__p7ltMTdXwK.html","2014-02-23","kriminale","SUBUTEX ITALIAN GENERIC 8mg (BUPRENORPHINE) X 7 PILLS",0.20989662,"Drugs","Opioids",NA,"
    Feedbacks:
    No feedbacks found.
"," Italy ","worldwide
    "
"2014-02-23__p7xKcD1aXR.html","2014-02-23","PureDrugs","10G heroin 3#",1.31307118,"Drugs","Opioids",NA,"
    Feedbacks:
    
        
            
                
                    5/5
                    stealth 5/5 , postage tue got it fri , happy :). 
quality looks ok will let you know.
                    

                    0 days ago
                    anon [0 deals]
                
            
        
    
"," EU ",NA
"2014-02-23__P7zYpbqbZ8.html","2014-02-23","DampkringAmsterdam","CAZAL SUNGLASSES 627 TRANSPARENT - [AAA+] - FREE SHIPPING - [Replica]",0.17304031,"Counterfeits","Accessories",NA,"
    Feedbacks:
    No feedbacks found.
"," Netherlands ",NA
"2014-02-23__P87cP1YY7J.html","2014-02-23","GoingPostal","15 X WHITE GOING POSTAL PILLS - REAGENT TESTED",0.2095777,"Drugs","Ecstasy","Pills","
    Feedbacks:
    
        
            
                
                    5/5
                    5/5 remarkable stealth.
                    

                    2 days ago
                    anon  ~5/5, 3~5 deals
                
            
        
    
"," Canada ","WORLDWIDE
    "
"2014-02-23__p8Dl6FFGJo.html","2014-02-23","DankIndoorsNW","1/2 lb Power Bud, top notch indoors",2.42466227,"Drugs","Cannabis","Weed","
    Feedbacks:
    No feedbacks found.
"," USA ","USA
    "
"2014-02-23__P8GSbwokls.html","2014-02-23","jackiestovalls","5g 5F-AB-PINACA",0.17393443,"Drugs","Other",NA,"
    Feedbacks:
    No feedbacks found.
"," China ","Worldwide
    "
"2014-02-23__p8PvZEmTyg.html","2014-02-23","cyberzen","Become an expert in making small talks",0.00875227,"Information","eBooks",NA,"
    Feedbacks:
    No feedbacks found.
"," ",NA
"2014-02-23__p99uNr6r3S.html","2014-02-23","SellMyExcess","1g Imported Coke - Australia",0.61344537,"Drugs","Stimulants","Cocaine","
    Feedbacks:
    No feedbacks found.
"," Australia ",NA
"2014-02-23__PA0L8hk6qq.html","2014-02-23","swissweed","Levitra 20mg Vardenafil Generic",0.00877192,"Drugs","Prescription",NA,"
    Feedbacks:
    No feedbacks found.
"," Switzerland ","Worldwide
    "
"2014-02-23__pa2XzyvVuF.html","2014-02-23","Heisenbergmontana","(1)Gram Shatter Wax THC- *HeisenbergMontana* $50*",0.08832049,"Drugs","Cannabis","Synthetics","
    Feedbacks:
    
        
            
                
                    5/5
                    Fine stuff. Vacuum sealed. Thanks!
                    

                    3 days ago
                    anon  ~5/5, 3~5 deals
                
            
        
    
"," USA ",NA
"2014-02-23__pA8Ue1GZix.html","2014-02-23","passman","Hack Any Wi-Fi",0.01749138,"Information","Guides",NA,"
    Feedbacks:
    
        
            
                
                    5/5
                    Thanx man 5/5
                    

                    3 days ago
                    anon  ~5/5, 3~5 deals
                
            
                
                    5/5
                    
                    

                    4 days ago
                    anon [0 deals]
                
            
                
                    5/5
                    Great Stuff...thanks!
                    

                    4 days ago
                    anon  ~5/5, 3~5 deals
                
            
                
                    5/5
                    
                    

                    5 days ago
                    anon [0 deals]
                
            
                
                    5/5
                    fast reply a+
                    

                    0 days ago
                    anon [0 deals]
                
            
                
                    5/5
                    More than enough information and also a hacking tool that works :)
                    

                    1 days ago
                    anon  ~5/5, 1~2 deals
                
            
        
    
"," ",NA
"2014-02-23__PAgJu7ACF3.html","2014-02-23","fake","TRUECRYPT TUTORIAL",0.01592892,"Information","Guides",NA,"
    Feedbacks:
    No feedbacks found.
"," Torland ",NA
"2014-02-23__pAiEslbG78.html","2014-02-23","DutchMagic","Amnesia Haze - 100g [Agora Opening Sale]",1.65719207,"Drugs","Cannabis","Weed","
    Feedbacks:
    No feedbacks found.
"," Netherlands ","Worldwide except USA/Israel/NL
    "
