"list","date","vendor","product","price","cat","subcat","subsubcat","feedback","from","to","goodFB","greatFB","okFB","poorFB","badFB","worstFB"
"Lcpxpqo","2014-11-09","SatoshiShop","3g K2 / Spice ( Extremely Potent AB-Chminaca ) U.S Legal","[1.00e-07,1.49e+00)","Drugs","Cannabis","Synthetics"," Feedbacks: 5/5 Perfect every time 0 days ago anon 5.00/5, 25~40 deals 5/5 1 days ago anon 1~2 deals 4/5 Ok stealth and speed, but it was so gross that I felt poisoned after 1 bowl. 13 days ago anon ~5/5, 15~25 deals 5/5 real strong A+ 15 days ago anon ~5/5, 6~10 deals 5/5 Good stuff. 5/5 29 days ago anon ~5/5, 15~25 deals 5/5 Extremely potent indeed. Wow. 42 days ago anon 5.00/5, 15~25 deals 5/5 3 Day - MidUsa Great Product and packaging OverWeight Small issue was solved. 49 days ago anon ~5/5, 15~25 deals 5/5 Three hits is like Uhhhhhhhhhh oh shit gggggggghhhhhhhhh damn. zzzzzzzzzzzzzzz is it Tuesday still? zzzzzzzzzz 58 days ago anon 1~2 deals "," USA ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"oqmbtEWomB","2014-11-09","FerrariBlack1","15g Synthetic Cannabis, 5F-AKB48, Smoking Blend, Spice / K2 SAMPLE","[1.00e-07,1.49e+00)","Drugs","Cannabis","Synthetics"," Feedbacks: 5/5 Fast delivery, fine stealth.. nice product :) 119 days ago anon 3~5 deals 5/5 Everything ok 129 days ago anon ~5/5, 10~15 deals 5/5 Everything ok 152 days ago anon ~5/5, 10~15 deals "," UK ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"PszCtJja","2014-11-09","b1g1mpact","5g - """"""""Atlantis"""""""" Synthetic Smoking Blend","[1.00e-07,1.49e+00)","Drugs","Cannabis","Synthetics"," Feedbacks: 5/5 Fast shipping. The smoothest blend Ive smoked, very clean. Also very generous bonus for FE. Quality blend. Thank you. 63 days ago anon ~5/5, 3~5 deals 5/5 Fantastic again!!! Nothing but great things from this vendor! 77 days ago anon 5.00/5, 40~55 deals 5/5 smells good :) 124 days ago anon ~5/5, 6~10 deals 5/5 Great product, way better than most spice blends on the market. Great Vendor! Great Communication 153 days ago anon 5.00/5, 40~55 deals 5/5 Smooth shipping, great stealth and good product arrived overweight... Thank you ! 191 days ago anon ~4/5, 15~25 deals "," Poland ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"rUvkDXd","2014-11-09","SatoshiShop","1g K2 / Spice ( Extremely Potent AB-Chminaca ) U.S Legal","[1.00e-07,1.49e+00)","Drugs","Cannabis","Synthetics"," Feedbacks: 5/5 5/5 0 days ago anon ~5/5, 6~10 deals 2/5 Still haven't got this Trying to contact vendor well update. 9 days ago anon ~5/5, 15~25 deals 5/5 After an initial hi-cough due to the market an over-sized package arrives that is both Potent and Long Lasting. 11 days ago anon 5.00/5, 15~25 deals 5/5 Quick shipping, nice product! Thanks! 15 days ago anon ~5/5, 6~10 deals 5/5 Great stuff 15 days ago anon ~5/5, 10~15 deals 5/5 AAA+++ / 4 Days - USA / Came in Fat as hell! / Good Com. / Stealth Was so good / Great vendor all around. Second order. 16 days ago anon ~5/5, 15~25 deals 5/5 5/5 all around 17 days ago anon 5.00/5, 25~40 deals 5/5 didnt arrive at first but vendor made up with extra on a reship. seems very reliable, good communication 18 days ago anon ~5/5, 3~5 deals 5/5 Great mellow high 22 days ago anon ~5/5, 10~15 deals 5/5 I received it so happy clearly over weight no communication needed A+ 32 days ago anon ~5/5, 25~40 deals 5/5 fast ship,good stealth, excellent all around 34 days ago anon 5.00/5, 15~25 deals 5/5 So sorry for late finalization!!! i was moving the last few days and forgot 46 days ago anon ~5/5, 25~40 deals 5/5 good shipping, interesting stealth, product was the strongest spice ive ever had hands down 53 days ago anon ~5/5, 25~40 deals 5/5 Stellar communication. Lightening fast shipping. GREAT VENDOR!!! Highly recommended. Will update product 55 days ago anon 5.00/5, 40~55 deals 5/5 5/5. Fast shipping/top notch stealth. This seems like the real deal. I'll leave a more detailed review on the forums once I tr 64 days ago anon 5.00/5, 55~70 deals "," USA ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"RyDdKWiez","2014-11-09","SusnaSmith","2 Grams MAM-2201","[1.00e-07,1.49e+00)","Drugs","Cannabis","Synthetics"," Feedbacks: 5/5 Amazing product shipped fast! Susna is great to work with. 2 days ago anon ~5/5, 1~2 deals 5/5 Wow, this stuff is great. Really awesome to have such a great cannabanoid! 2 day shipping! Thanks Susna! 10/5 4 days ago anon ~5/5, 10~15 deals 5/5 Perfect as usual. And FINALLY, a good synthetic cannabinoid back on the market(s). THANK YOU. """"""""Bitches love Susna"""""""" 8 days ago anon ~5/5, 10~15 deals 5/5 Been dealing with Susna for ages; always comes through, always crazy fast shipping. 8 days ago anon ~5/5, 10~15 deals 5/5 Wonderful vendor 12 days ago anon ~5/5, 6~10 deals 5/5 Top notch product/vendor, fast shipping to strict country, highly recommended vendor! 18 days ago anon 5.00/5, 15~25 deals 5/5 Very fast shipping 20 days ago anon ~5/5, 3~5 deals 5/5 Extremely fast ship and fantastic stealth. Great vendor. 25 days ago anon 5.00/5, 70~100 deals 5/5 Perfect thanks Susna your the best 27 days ago anon ~5/5, 1~2 deals 5/5 Thanks so much, fav vendor on the darknet, always comes thru. sorry for finalizing a bit late this time. 27 days ago anon 5.00/5, 25~40 deals 5/5 5/5, two day shipping, weighed over 40 days ago anon ~5/5, 15~25 deals 5/5 fast as usual! 46 days ago anon 5.00/5, 25~40 deals "," USA ","Worldwide ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"rYGFdlxr","2014-11-09","SusnaSmith","5 Grams MAM-2201","[1.00e-07,1.49e+00)","Drugs","Cannabis","Synthetics"," Feedbacks: 5/5 perfect as always thank you so much for fast shipping and great product 12 days ago anon 5.00/5, 25~40 deals 5/5 A++ good vendor once again 20 days ago anon ~5/5, 3~5 deals 5/5 Quality assured. 20 days ago anon 5.00/5, 10~15 deals 5/5 Top shelf, ya know. 34 days ago anon 5.00/5, 25~40 deals 5/5 Mixed with warmed nicotine free vapor juice and dumped in the barrel of a smoke-free apparatus..Chonchin on it now its raaaad!! 34 days ago anon 5.00/5, 15~25 deals 5/5 Always fast! 47 days ago anon 5.00/5, 10~15 deals "," USA ","Worldwide ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"sRzPbULJ","2014-11-09","axa","Axa Blends Pine Herbal Incense - 3.5 Grams","[1.00e-07,1.49e+00)","Drugs","Cannabis","Synthetics"," Feedbacks: 5/5 P.O was a Lil messed up but vendor assured a reship 10 days ago anon 5.00/5, 70~100 deals 5/5 Nice blends. Good high too. 18 days ago anon 5.00/5, 70~100 deals 5/5 Order came in 2 days, nice long lasting blend. Will be back for more! 5/5 24 days ago anon ~5/5, 6~10 deals 5/5 Amazing vendor, he's the best at what he does. AXA 26 days ago anon 5.00/5, 70~100 deals 5/5 He's just the BEST at what he does. Amazing Blends 34 days ago anon 5.00/5, 70~100 deals 5/5 78 days ago anon ~5/5, 6~10 deals "," USA ","USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"SslNCWhrW","2014-11-09","axa","Axa Blends Pine Herbal Incense - 56 Grams","[1.00e-07,1.49e+00)","Drugs","Cannabis","Synthetics"," Feedbacks: 5/5 A+ 5/5 6 days ago anon 5.00/5, 15~25 deals "," USA ","USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"vmmTiWCgAr","2014-11-09","axa","Axa Blends Pine Herbal Incense","[1.00e-07,1.49e+00)","Drugs","Cannabis","Synthetics"," Feedbacks: 5/5 Nice product. Arrived fast! 7 days ago anon ~5/5, 6~10 deals 5/5 I apologise for the late finalisation as my internet went off&was only just now able to get online-stuff arrived last Wednesday 67 days ago anon ~5/5, 10~15 deals 5/5 Axa has come through again and again. Quality product and quick shipment. One of the few I will finalize early for, even though 87 days ago anon ~5/5, 6~10 deals 5/5 Very good vendor to deal with! Great product, received within 2 days of ordering! Vendor also has excellent communication time! 98 days ago anon ~5/5, 25~40 deals 5/5 Great product and fast shipping! 98 days ago anon ~5/5, 25~40 deals 5/5 Perfect as always!!! Thankx AXA 101 days ago anon ~5/5, 6~10 deals 5/5 Quick ship, good product. 5/5. 141 days ago anon ~5/5, 6~10 deals 5/5 Fast shipping and potent, long lasting product. Threw in sample of another flavor with order. Great vendor! 253 days ago anon [0 deals] "," USA ","USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"XZEBeRFY","2014-11-09","b1g1mpact","250g - """"""""Atlantis"""""""" Synthetic Smoking Blend","[1.49e+00,4.85e+00)","Drugs","Cannabis","Synthetics"," Feedbacks: 5/5 Great vendor very satisfied with B1G services never let me down i recommend its service to all my friends has matter of fact B1 147 days ago anon 10~15 deals "," Poland ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"ZbRbUgRC","2014-11-09","axa","Axa Blends Mint Herbal Incense - 3.5 Grams","[1.00e-07,1.49e+00)","Drugs","Cannabis","Synthetics"," Feedbacks: 5/5 2 days ago anon 1~2 deals 5/5 the best! 16 days ago anon 5.00/5, 40~55 deals 5/5 Came in about 2 days, which as for my location is incredibly fast considering the mail system here...very high quality though i 59 days ago anon ~5/5, 10~15 deals 5/5 Another great buy, 5/5 for product and speed. 107 days ago anon ~5/5, 3~5 deals "," USA ","USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"AgGxEyavnZ","2014-11-10","CarlBildt","1g AB-FUBINACA - Shipped from Sweden","[1.00e-07,1.49e+00)","Drugs","Cannabis","Synthetics"," Feedbacks: 5/5 took 3 weeks to arrive to west coast of USA. package was not opened by customs :) 93 days ago anon ~4/5, 10~15 deals 4/5 good delivery 2 wks to usa. product not real heady. 102 days ago anon ~5/5, 3~5 deals 5/5 took a couple weeks, but it finally got here 122 days ago anon ~4/5, 10~15 deals "," Sweden ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"airrrAegL","2014-11-10","b1g1mpact","25g - """"""""Atlantis"""""""" Synthetic Smoking Blend","[1.00e-07,1.49e+00)","Drugs","Cannabis","Synthetics"," Feedbacks: 4/5 Arrived with alot extra :) Thanks. But the smoking blend is not the best :/ 87 days ago anon 4.87/5, 40~55 deals 5/5 Everything ok 173 days ago anon ~5/5, 10~15 deals 5/5 Everything ok 197 days ago anon ~5/5, 10~15 deals 5/5 Everything ok 222 days ago anon ~5/5, 10~15 deals 5/5 Everything ok (as always) 234 days ago anon ~5/5, 10~15 deals "," Poland ","NA",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"bSBJMZsLLR","2014-11-10","EZTest","EZ Test for Sythetic Cannaninoids- Spice, K2, Incense etc","[1.00e-07,1.49e+00)","Drugs","Cannabis","Synthetics"," Feedbacks: 5/5 quick shipping great vendor 184 days ago anon 5.00/5, 6~10 deals "," USA ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"bZUSCwqWB","2014-11-10","CarlBildt","10g Legal HQ Spice - ***OWN PRODUCED CANNABINOID*** (Shipped from Sweden)","[1.00e-07,1.49e+00)","Drugs","Cannabis","Synthetics"," Feedbacks: 5/5 Fast Delivery, good punching Spice ! Will buy some more :) 102 days ago anon ~5/5, 15~25 deals 5/5 Product come quick, hope better stealth. Product ok. 154 days ago anon ~5/5, 3~5 deals "," Sweden ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"cGZysrBlJi","2014-11-10","axa","Axa Blends Blueberry Herbal Incense","[1.00e-07,1.49e+00)","Drugs","Cannabis","Synthetics"," Feedbacks: 5/5 hey man, when you say """"""""flavored with blueberry essential oil"""""""", does this means there's real essential oil from real blueberry ( 42 days ago anon ~5/5, 10~15 deals 5/5 Total pro. Axa is the best. 59 days ago anon 5.00/5, 15~25 deals 5/5 Great treatment from Axa always. Will continue to repeat business. 111 days ago anon ~5/5, 6~10 deals 5/5 Ok stealth, shipped on time, product as advertised 139 days ago anon 4.74/5, 40~55 deals 5/5 Axa's the best! 201 days ago anon 5.00/5, 15~25 deals "," USA ","USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"CnKFoNTo","2014-11-10","CarlBildt","5g AB-FUBINACA - Shipped from Sweden","[1.00e-07,1.49e+00)","Drugs","Cannabis","Synthetics"," Feedbacks: 5/5 FE 195 days ago anon 3~5 deals 5/5 nice and strong! 199 days ago anon ~5/5, 10~15 deals "," Sweden ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"FaBCnKdat","2014-11-10","axa","Axa Blends Mint Herbal Incense","[1.00e-07,1.49e+00)","Drugs","Cannabis","Synthetics"," Feedbacks: 5/5 axa = dnm allstar 106 days ago anon 5.00/5, 15~25 deals 5/5 the product, ship time, communication, everything is always great with axa. thanks! 117 days ago anon ~5/5, 3~5 deals 5/5 If you're looking for noid blends, Axa is the way to go. 217 days ago anon 5.00/5, 15~25 deals "," USA ","USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"gwZLZ","2014-11-10","axa","Axa Blends Blueberry Herbal Incense - 3.5 Grams","[1.00e-07,1.49e+00)","Drugs","Cannabis","Synthetics"," Feedbacks: 5/5 Fast shipping, good product. Good vendor. 6 days ago anon ~5/5, 6~10 deals 5/5 4th order w/ axa, fe no problem 11 days ago anon 5.00/5, 70~100 deals 5/5 A++++ 55 days ago anon ~5/5, 6~10 deals 5/5 Fantastic vendor. Mulitiple orders. Never any complaints. Thank you!!! 67 days ago anon 5.00/5, 40~55 deals 5/5 Lightening fast shipping. Excellent communication. Fantastic product. Trustworthy vendor! 10/10/10 87 days ago anon 5.00/5, 40~55 deals 5/5 got this for a friend on probation. everything perfect. thanks axa! 111 days ago anon 5.00/5, 70~100 deals "," USA ","USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"gLksqJYzYt","2014-11-10","MrSunshine","7 Grams Pouch Tobacco Spice","[1.00e-07,1.49e+00)","Drugs","Cannabis","Synthetics"," Feedbacks: 5/5 100 days ago anon ~5/5, 15~25 deals "," USA ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"kXXNLo","2014-11-10","axa","Axa Blends Mango Herbal Incense - 3.5 Grams","[1.00e-07,1.49e+00)","Drugs","Cannabis","Synthetics"," Feedbacks: 5/5 fast and friendly 5/5 13 days ago anon 5.00/5, 40~55 deals 5/5 no doubt 25 days ago anon 5.00/5, 70~100 deals 5/5 Shipped in less than 24 hours, solid stealth. Nice product, tastes good, and hits comparable to strong bud. Will be back. Axa e 30 days ago anon ~5/5, 6~10 deals 5/5 WOW THAT WAS LIGHTING FAST. 97 days ago anon ~5/5, 6~10 deals 5/5 Usually ships same day if your place your order early, every order has always arrived in 2 days! 100 days ago anon ~5/5, 25~40 deals "," USA ","USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"kTnZJLpyw","2014-11-10","drzheng","100g pure FUR-144 with FREE worldwide shipping","[1.49e+00,4.85e+00)","Drugs","Cannabis","Synthetics"," Feedbacks: 5/5 Best vendor, best RC's in Torland. Perfect. <3 69 days ago anon 3~5 deals "," China ","Worldwide ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"MGliJsuWM","2014-11-10","MrSunshine","20 Grams Pouch Tobacco Spice","[1.00e-07,1.49e+00)","Drugs","Cannabis","Synthetics"," Feedbacks: 5/5 Timely shipping, nice transaction. 137 days ago anon ~5/5, 15~25 deals "," USA ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"njZUvoLY","2014-11-10","CarlBildt","25g Legal HQ Spice - ***OWN PRODUCED CANNABINOID*** (Shipped from Sweden)","[1.00e-07,1.49e+00)","Drugs","Cannabis","Synthetics"," Feedbacks: 4/5 Quick delivery and great packaging ! However product has a nasty smell and quality is moderate... 181 days ago anon ~4/5, 15~25 deals "," Sweden ","NA",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"VZShmYE","2014-11-10","SatoshiShop","14g      K2 / Spice ( Extremely Potent AB-Chminaca ) U.S Legal","[1.00e-07,1.49e+00)","Drugs","Cannabis","Synthetics"," Feedbacks: 5/5 7-day Shipping (exc. Sunday) this shit blew my mind fabulous experience 10/5 if I could... and I think I got an extra G wow ste 26 days ago anon ~5/5, 6~10 deals "," USA ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"vpcuJUnctn","2014-11-10","CarlBildt","10g FUB-PB-22 - Shipped from Sweden","[1.00e-07,1.49e+00)","Drugs","Cannabis","Synthetics"," Feedbacks: 5/5 Received to Australia unopened. Quality product cheers 142 days ago anon 1~2 deals "," Sweden ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"wfJfwaCTeP","2014-11-10","axa","Axa Blends Herbal Incense Sampler","[1.00e-07,1.49e+00)","Drugs","Cannabis","Synthetics"," Feedbacks: 5/5 arrived quick as shit! I hope its good! 7 days ago anon ~5/5, 25~40 deals 5/5 perfect as always. honest and fast great replica of a hybrid 7 days ago anon 5.00/5, 40~55 deals 5/5 Excellent stuff and an excellent vendor! 25 days ago anon ~5/5, 6~10 deals 5/5 Five points to AXA for his speedy delivery (is this Domino's?) GREAT BLENDS // QUICK SHIP // YES 57 days ago anon ~5/5, 6~10 deals 5/5 Very Good Product! Fast Shipping! Will be back again! Thanks Axa! 5/5 69 days ago anon ~5/5, 15~25 deals 5/5 Great product, fast shipping, as always. Great vendor. 87 days ago anon 4.91/5, 6~10 deals 5/5 A Plizzus 106 days ago anon ~5/5, 10~15 deals 5/5 good product and communication. arrived in 3 days domestically. excellent vendor 107 days ago anon ~5/5, 15~25 deals 5/5 great product from a great vendor. 107 days ago anon ~5/5, 6~10 deals 5/5 everything came as it should. Very fast shipping! Very good synthetic smoke! thank you axa! 114 days ago anon ~5/5, 15~25 deals 5/5 axa is the bomb! I love this stuff!!!! 116 days ago anon ~5/5, 6~10 deals 5/5 Great product as usual. 116 days ago anon 4.91/5, 6~10 deals 5/5 Another great order 122 days ago anon ~5/5, 6~10 deals 5/5 BEST.VENDOR.EVER. 124 days ago anon ~5/5, 3~5 deals 5/5 Great vendor, fast shipping and good communication. 137 days ago anon ~5/5, 6~10 deals 5/5 Ordered Friday arrived Monday. Vendor shipped even during Agora down time. Amazing product. I've tried Mango so far and I'm blo 140 days ago anon ~5/5, 1~2 deals 5/5 5/5 fast shipping everything went as it should. thank you axa! 142 days ago anon ~5/5, 15~25 deals 5/5 146 days ago anon ~5/5, 6~10 deals 5/5 Best synthetic mixes ever! 146 days ago anon ~5/5, 25~40 deals 5/5 Fast delivery and the product is great. 147 days ago anon ~5/5, 6~10 deals "," USA ","USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"XGpFJgDGz","2014-11-10","SusnaSmith","10 Grams MAM-2201","[1.00e-07,1.49e+00)","Drugs","Cannabis","Synthetics"," Feedbacks: 5/5 good stealth arrived in a short time. 34 days ago anon ~5/5, 6~10 deals "," USA ","Worldwide ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"xswVyqn","2014-11-10","SatoshiShop","7g  K2 / Spice ( Extremely Potent AB-Chminaca ) U.S Legal","[1.00e-07,1.49e+00)","Drugs","Cannabis","Synthetics"," Feedbacks: 5/5 Everything came as it should! Great synthetic smoke! 5/5! Thanks SatoshiShop! 19 days ago anon ~5/5, 15~25 deals "," USA ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"AAjrLwloW","2014-11-11","FREE","1kg. MAM-2201   FREE SHIP WITH TRACK","[4.85e+00,1.07e+01)","Drugs","Cannabis","Synthetics"," Feedbacks: 5/5 The stealth was the best I've ever seen on the darknet. The product quality is phenomenal. 63 days ago anon ~5/5, 25~40 deals "," China ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"cGZysrBlJi","2014-11-11","axa","Axa Blends Blueberry Herbal Incense","[1.00e-07,1.49e+00)","Drugs","Cannabis","Synthetics"," Feedbacks: 5/5 hey man, when you say """"""""flavored with blueberry essential oil"""""""", does this means there's real essential oil from real blueberry ( 42 days ago anon ~5/5, 10~15 deals 5/5 Total pro. Axa is the best. 60 days ago anon 5.00/5, 15~25 deals 5/5 Great treatment from Axa always. Will continue to repeat business. 111 days ago anon ~5/5, 6~10 deals 5/5 Ok stealth, shipped on time, product as advertised 140 days ago anon 4.74/5, 40~55 deals 5/5 Axa's the best! 201 days ago anon 5.00/5, 15~25 deals "," USA ","USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"DryPumAoi","2014-11-11","axa","Axa Blends Mango Herbal Incense","[1.00e-07,1.49e+00)","Drugs","Cannabis","Synthetics"," Feedbacks: 5/5 wish every vendor was as easy/honest/fast as axa... 5/5 0 days ago anon 5.00/5, 40~55 deals 5/5 Always A+ 31 days ago anon 5.00/5, 15~25 deals 5/5 2 days bitches, im a happy boy 53 days ago anon 5.00/5, 70~100 deals 5/5 GOOD STUFF! FAST SHIP! 122 days ago anon 5.00/5, 15~25 deals 5/5 Good product, fast shipping, excellent vendor! A+++ 131 days ago anon 5.00/5, 70~100 deals 5/5 Axa is one of the best vendors on Agora. 137 days ago anon 5.00/5, 15~25 deals 5/5 Fast, friendly always on point. restored my faith in noids and helps me get through papers with a grin :) 157 days ago anon 5.00/5, 40~55 deals 5/5 QUICK SHIP, GREAT COMMUNICATION, GREAT PRODUCT! 165 days ago anon ~5/5, 3~5 deals 5/5 Shipped fast and smoked great. 172 days ago anon ~5/5, 3~5 deals 5/5 175 days ago anon 5.00/5, 15~25 deals 5/5 FE'd for great vendor 176 days ago anon 5.00/5, 40~55 deals 5/5 Excellent stuff shipped quick! 233 days ago anon 5.00/5, 15~25 deals "," USA ","USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"FaBCnKdat","2014-11-11","axa","Axa Blends Mint Herbal Incense","[1.00e-07,1.49e+00)","Drugs","Cannabis","Synthetics"," Feedbacks: 5/5 axa = dnm allstar 106 days ago anon 5.00/5, 15~25 deals 5/5 the product, ship time, communication, everything is always great with axa. thanks! 117 days ago anon ~5/5, 3~5 deals 5/5 If you're looking for noid blends, Axa is the way to go. 217 days ago anon 5.00/5, 15~25 deals "," USA ","USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"kXXNLo","2014-11-11","axa","Axa Blends Mango Herbal Incense - 3.5 Grams","[1.00e-07,1.49e+00)","Drugs","Cannabis","Synthetics"," Feedbacks: 5/5 fast and friendly 5/5 13 days ago anon 5.00/5, 40~55 deals 5/5 no doubt 25 days ago anon 5.00/5, 70~100 deals 5/5 Shipped in less than 24 hours, solid stealth. Nice product, tastes good, and hits comparable to strong bud. Will be back. Axa e 30 days ago anon ~5/5, 6~10 deals 5/5 WOW THAT WAS LIGHTING FAST. 97 days ago anon ~5/5, 6~10 deals 5/5 Usually ships same day if your place your order early, every order has always arrived in 2 days! 100 days ago anon ~5/5, 25~40 deals "," USA ","USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"rUvkDXd","2014-11-11","SatoshiShop","1g K2 / Spice ( Extremely Potent AB-Chminaca ) U.S Legal","[1.00e-07,1.49e+00)","Drugs","Cannabis","Synthetics"," Feedbacks: 5/5 Tha best!!! Only need one hit for a nice weed high. 3 or more will have you past saturn and beyond 0 days ago anon ~5/5, 25~40 deals 5/5 5/5 1 days ago anon ~5/5, 6~10 deals 5/5 Came in a few days late, but Gram overweight. Another great deal with this dude. 10 days ago anon ~5/5, 15~25 deals 5/5 After an initial hi-cough due to the market an over-sized package arrives that is both Potent and Long Lasting. 12 days ago anon 5.00/5, 15~25 deals 5/5 Quick shipping, nice product! Thanks! 16 days ago anon ~5/5, 6~10 deals 5/5 Great stuff 16 days ago anon ~5/5, 10~15 deals 5/5 AAA+++ / 4 Days - USA / Came in Fat as hell! / Good Com. / Stealth Was so good / Great vendor all around. Second order. 17 days ago anon ~5/5, 15~25 deals 5/5 5/5 all around 18 days ago anon 5.00/5, 25~40 deals 5/5 didnt arrive at first but vendor made up with extra on a reship. seems very reliable, good communication 19 days ago anon ~5/5, 3~5 deals 5/5 Great mellow high 23 days ago anon ~5/5, 10~15 deals 5/5 I received it so happy clearly over weight no communication needed A+ 33 days ago anon ~5/5, 25~40 deals 5/5 fast ship,good stealth, excellent all around 35 days ago anon 5.00/5, 15~25 deals 5/5 So sorry for late finalization!!! i was moving the last few days and forgot 48 days ago anon ~5/5, 25~40 deals 5/5 good shipping, interesting stealth, product was the strongest spice ive ever had hands down 55 days ago anon ~5/5, 25~40 deals 5/5 Stellar communication. Lightening fast shipping. GREAT VENDOR!!! Highly recommended. Will update product 56 days ago anon 5.00/5, 40~55 deals 5/5 5/5. Fast shipping/top notch stealth. This seems like the real deal. I'll leave a more detailed review on the forums once I tr 65 days ago anon 5.00/5, 55~70 deals "," USA ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"RyDdKWiez","2014-11-11","SusnaSmith","2 Grams MAM-2201","[1.00e-07,1.49e+00)","Drugs","Cannabis","Synthetics"," Feedbacks: 5/5 Fastdelivery o verweight defiately cannabinoid ,great ve ndor 1 days ago anon 4.94/5, 70~100 deals 5/5 Amazing product shipped fast! Susna is great to work with. 3 days ago anon ~5/5, 1~2 deals 5/5 Wow, this stuff is great. Really awesome to have such a great cannabanoid! 2 day shipping! Thanks Susna! 10/5 5 days ago anon ~5/5, 10~15 deals 5/5 Perfect as usual. And FINALLY, a good synthetic cannabinoid back on the market(s). THANK YOU. """"""""Bitches love Susna"""""""" 9 days ago anon ~5/5, 10~15 deals 5/5 Been dealing with Susna for ages; always comes through, always crazy fast shipping. 9 days ago anon ~5/5, 10~15 deals 5/5 Wonderful vendor 14 days ago anon ~5/5, 6~10 deals 5/5 Top notch product/vendor, fast shipping to strict country, highly recommended vendor! 19 days ago anon 5.00/5, 15~25 deals 5/5 Very fast shipping 22 days ago anon ~5/5, 3~5 deals 5/5 Extremely fast ship and fantastic stealth. Great vendor. 27 days ago anon 5.00/5, 70~100 deals 5/5 Perfect thanks Susna your the best 28 days ago anon ~5/5, 1~2 deals 5/5 Thanks so much, fav vendor on the darknet, always comes thru. sorry for finalizing a bit late this time. 28 days ago anon 5.00/5, 25~40 deals 5/5 5/5, two day shipping, weighed over 41 days ago anon ~5/5, 15~25 deals 5/5 fast as usual! 47 days ago anon 5.00/5, 25~40 deals "," USA ","Worldwide ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"rYGFdlxr","2014-11-11","SusnaSmith","5 Grams MAM-2201","[1.00e-07,1.49e+00)","Drugs","Cannabis","Synthetics"," Feedbacks: 5/5 perfect as always thank you so much for fast shipping and great product 13 days ago anon 5.00/5, 25~40 deals 5/5 A++ good vendor once again 21 days ago anon ~5/5, 3~5 deals 5/5 Quality assured. 21 days ago anon 5.00/5, 10~15 deals 5/5 Top shelf, ya know. 35 days ago anon 5.00/5, 25~40 deals 5/5 Mixed with warmed nicotine free vapor juice and dumped in the barrel of a smoke-free apparatus..Chonchin on it now its raaaad!! 36 days ago anon 5.00/5, 15~25 deals 5/5 Always fast! 48 days ago anon 5.00/5, 10~15 deals "," USA ","Worldwide ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"SslNCWhrW","2014-11-11","axa","Axa Blends Pine Herbal Incense - 56 Grams","[1.00e-07,1.49e+00)","Drugs","Cannabis","Synthetics"," Feedbacks: 5/5 A+ 5/5 8 days ago anon 5.00/5, 15~25 deals "," USA ","USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
