"list","date","vendor","product","price","cat","subcat","subsubcat","feedback","from","to","goodFB","greatFB","okFB","poorFB","badFB","worstFB"
"jilLuaCBu","2014-11-23","BhoKingz420","50 Cannabis Infused Coconut Oil & Hash Oil SUPER Capsules THC PILLS - Dosed at 150mg EACH","[1.00e-07,1.49e+00)","Drugs","Cannabis","Edibles"," Feedbacks: 5/5 54 days ago anon 5.00/5, 25~40 deals "," USA ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"kNzzgdAgK","2014-11-23","lifecare","100  NFL HASH OIL LOLLIPOPS - THC SUCKERS - (FLOWER BOMBS) ALL 28 TEAMS!!","[1.00e-07,1.49e+00)","Drugs","Cannabis","Edibles"," Feedbacks: 3/5 Potent, but they look and taste terrible 6 days ago anon ~5/5, 6~10 deals "," ","world wide ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"kPPiwcdl","2014-11-23","cosmicbites","Classic Quad Dose Rice Crispy Treats( 6 PACK)","[1.00e-07,1.49e+00)","Drugs","Cannabis","Edibles"," Feedbacks: 5/5 Quick to ship. Product quality... GREAT GOOGLY MOOGLY! Thanks for the bonus. 30 days ago anon 1~2 deals "," USA ","USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"meFwkWxR","2014-11-23","ConcentratesKing","cheeba chews sativa","[1.00e-07,1.49e+00)","Drugs","Cannabis","Edibles"," Feedbacks: 5/5 such fast shipping. legit product 2 days ago anon ~5/5, 6~10 deals 5/5 looks great! Fast shipping 3 days ago anon ~5/5, 6~10 deals 5/5 Very fast shipping 5 days ago anon ~5/5, 15~25 deals 5/5 Prompt shipping, would buy from again. 13 days ago anon ~5/5, 3~5 deals 5/5 Perfect every time 17 days ago anon 5.00/5, 70~100 deals 5/5 Excellent 19 days ago anon 5.00/5, 70~100 deals 5/5 Lighting fast shipping! Thanks! 21 days ago anon ~5/5, 1~2 deals 5/5 terrific, thank you very much 22 days ago anon ~5/5, 10~15 deals 5/5 fast shipping, great product, awesome! 25 days ago anon ~5/5, 15~25 deals 5/5 A+ 26 days ago anon 5.00/5, 10~15 deals 5/5 Super Fast Shipping! Thanks! 26 days ago anon ~5/5, 3~5 deals 5/5 Fast shipping, great product, well packaged 29 days ago anon ~5/5, 15~25 deals 5/5 Awesome service! this guy is my go to for chew's. fast and efficient. 29 days ago anon ~5/5, 10~15 deals 5/5 Fast. A+ 31 days ago anon ~5/5, 3~5 deals 5/5 31 days ago anon ~5/5, 15~25 deals 5/5 fast and reliable as ever. 31 days ago anon ~5/5, 10~15 deals 5/5 super fast and super stealth 33 days ago anon ~5/5, 10~15 deals 5/5 Another amazingly awesome order :) 33 days ago anon ~5/5, 10~15 deals 5/5 Fast shipping, great product, well packaged 35 days ago anon ~5/5, 15~25 deals 5/5 Decent stealth. Fast shipping! Excited to try. 36 days ago anon ~5/5, 10~15 deals "," USA ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"MGJEpZLTd","2014-11-23","California_Medical_Marijuana","Bhang Bar - California Medical Marijuana Chocolate Edible","[1.00e-07,1.49e+00)","Drugs","Cannabis","Edibles"," Feedbacks: 5/5 Shipping took a while but product still received, quality edible too 5 days ago anon ~5/5, 15~25 deals 5/5 Stealth Shipping, Can't wait to try it! 8 days ago anon ~5/5, 6~10 deals 5/5 Just came today as expected. Threw in free samples as well. All around great. 30 days ago anon 3~5 deals "," USA ","World ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"mhvmfVZ","2014-11-23","laWnmoWermAn","19 capsules filled with cannabis and coconut oil - Ship to USA","[1.00e-07,1.49e+00)","Drugs","Cannabis","Edibles"," Feedbacks: 5/5 Pills work as described. 1 for decent all over kinda high, 2 for normal edible status, and then the world is yours. Was gonna 0 days ago anon 1~2 deals 5/5 Second order. Great stuff. Just one will give you a nice functioning high. 10 days ago anon 6~10 deals 5/5 pretty effective, works like edibles :) took 4 and feel great, very high tolerance 19 days ago anon ~5/5, 25~40 deals 5/5 Quick shipping, great stealth, great communication, great product =D 23 days ago anon ~4/5, 10~15 deals 5/5 Wow,this stuff is good. 30 days ago anon 6~10 deals 5/5 Awesome!!!!!!! Very Professional in every way 46 days ago anon 5.00/5, 55~70 deals 5/5 Super Fast Shipping, Excellent Product... A++ Vendor...Thanks!! 47 days ago anon ~5/5, 25~40 deals 5/5 Quick shipping speed, Excellent stealth, Great product! 5/5 on all ends! Thank you! 47 days ago anon ~5/5, 10~15 deals 5/5 72 days ago anon ~5/5, 6~10 deals 5/5 Took a half and it was strong enough to be a nice light high, good job man! Fast shipping. 79 days ago anon ~5/5, 15~25 deals 5/5 FE for trusted vendor. 79 days ago anon ~5/5, 6~10 deals 5/5 89 days ago anon 5.00/5, 25~40 deals 5/5 Nice and Fast. Great Stuff. Will reorder. 94 days ago anon ~5/5, 25~40 deals 5/5 97 days ago anon ~5/5, 6~10 deals "," USA ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"rmLMfZgDZ","2014-11-23","coasttocoast","30-ct THCookies - ALWAYS CLEAN & POTENT","[1.00e-07,1.49e+00)","Drugs","Cannabis","Edibles"," Feedbacks: 5/5 Great as always 3 days ago anon ~5/5, 6~10 deals "," USA ","USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"RzMwxPbpZ","2014-11-23","livinglarge","rando hotel booking","[4.85e+00,1.07e+01)","Drugs","Cannabis","Edibles"," Feedbacks: 5/5 LL is honest and up front, working to make a problem right so props for that. next booking october if all goes well! 118 days ago anon ~5/5, 25~40 deals ","NA","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"tFmmfjYSm","2014-11-23","Lion","1 Quad Dose SATIVA Cheeba Chew","[1.00e-07,1.49e+00)","Drugs","Cannabis","Edibles"," Feedbacks: 5/5 6 days ago anon ~5/5, 10~15 deals 5/5 Us gots the loot. alls goods. 7 days ago anon 3~5 deals 5/5 thank you very much 10 days ago anon ~5/5, 10~15 deals 5/5 great 17 days ago anon ~5/5, 10~15 deals 5/5 A++ super fast shippinp and thanks for the freebie 43 days ago anon 3~5 deals 5/5 A+ quick shipping. Cheeba chews are no joke. High as fuck! 44 days ago anon ~5/5, 25~40 deals 5/5 Omg shipping was about 2~ days from being marked shipped & threw in freebie 44 days ago anon 6~10 deals 5/5 Potent product, quick ship time. by far one of the best venders for edibles. 63 days ago anon ~5/5, 6~10 deals "," USA ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"tEdkXws","2014-11-23","Lion","Cheeba Chew, CBD","[1.00e-07,1.49e+00)","Drugs","Cannabis","Edibles"," Feedbacks: 5/5 Incredible customer service! Amazing vendor, fast shipping, excellent stealth, and great communication. Can't wait to try the p 23 days ago anon 5.00/5, 40~55 deals "," USA ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"tegWhlWX","2014-11-23","Eos","1 Deca Dose Cheeba Chew","[1.00e-07,1.49e+00)","Drugs","Cannabis","Edibles"," Feedbacks: 5/5 Arrived 3 days from the day I ordered it, surprised at how small it was! Big things come in small packages though, can't wait t 15 days ago anon ~5/5, 1~2 deals 5/5 Genuine Product, Quick Shipping, and Great Stealth. 19 days ago anon ~5/5, 10~15 deals 5/5 197 days ago anon ~5/5, 3~5 deals 5/5 Rcvd product quickly great stealth 5/5 - Will do business again :) 241 days ago anon ~5/5, 15~25 deals 5/5 Yeeeeeea, good ship n shit 242 days ago anon ~5/5, 1~2 deals 5/5 fast service. thank you. 246 days ago anon [0 deals] 5/5 An initial mix-up, but the vendor took care of the issue! Thanks again! Will definitely be back for more. 248 days ago anon 5.00/5, 25~40 deals 5/5 261 days ago anon ~5/5, 6~10 deals 5/5 Excellent shipping and stealth. Will use again. 270 days ago anon ~5/5, 10~15 deals 5/5 Perfect, loved the stealth too. 271 days ago anon 5.00/5, 25~40 deals 5/5 Fast shipping and prompt communication 299 days ago anon ~5/5, 3~5 deals "," USA ","USA Only ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"toRkmgmLZ","2014-11-23","HumboldtFarms","(4x) Oatmeal Cookies - High in THC!!","[1.00e-07,1.49e+00)","Drugs","Cannabis","Edibles"," Feedbacks: 5/5 dank cookies these get you faded 15 days ago anon ~5/5, 10~15 deals 5/5 Extremely fast one day shipping. Thank you ! 100/5 27 days ago anon ~5/5, 10~15 deals 5/5 Great Cookies, they taste great and the stone even better. Great vendor, I will be back. 37 days ago anon ~5/5, 10~15 deals 5/5 good cookies definatley gets you high as hell 42 days ago anon ~5/5, 6~10 deals "," USA ","USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"TovmlTCTtK","2014-11-23","babykale420","Bud Brownies(Coconut Oil) Buy 3 get 1 free - Special Offer!","[1.00e-07,1.49e+00)","Drugs","Cannabis","Edibles"," Feedbacks: 5/5 Fast ship, great stealth and one big ass brownie. if it has any potency what so ever, I am in for a nice evening. 85 days ago anon ~5/5, 15~25 deals 5/5 Great Brownie! Fast Shipping! Very awesome! 101 days ago anon ~5/5, 6~10 deals 5/5 Tasted good, but didn't get me where I wanted... I guess my tolerance is too stupid :( Got here quick, would be great for so 110 days ago anon ~4/5, 15~25 deals "," USA ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"VgNrMYu","2014-11-23","babykale420","Buy3 get 1 free Chai Tea Spiced Cannabis infused Banana Bread 1 Slice $15","[1.00e-07,1.49e+00)","Drugs","Cannabis","Edibles"," Feedbacks: 5/5 Got here quick. Good packaging. Bread was some strong stuff. 5/5 108 days ago anon ~5/5, 15~25 deals 5/5 Nice and stealthy ship. And damn these are so good too. Thanks Kale! 150 days ago anon 5.00/5, 55~70 deals "," USA ","USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"WtEiKevu","2014-11-23","Lion","25 Quad Dose Cheeba Chews, 1 day EXPRESS","[1.00e-07,1.49e+00)","Drugs","Cannabis","Edibles"," Feedbacks: 5/5 wonderful! 6 days ago anon ~5/5, 10~15 deals "," USA ","USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"yYTosZLl","2014-11-23","EmeraldTriangle","THC Suckers. Raspberry Flavor 100mg - 15x - FREE SHIPPING.","[1.00e-07,1.49e+00)","Drugs","Cannabis","Edibles"," Feedbacks: 5/5 Great in all aspects, vendor worth returning to! 5 days ago anon ~5/5, 10~15 deals 5/5 everything 5/5. One of the best venders out there, will be back! thanks for the extra's! 8 days ago anon ~5/5, 3~5 deals 5/5 Fast! 16 days ago anon ~5/5, 10~15 deals 5/5 Just tried them, and they were great. 1 sucker had me going for 7 hours. well packaged too. 20 days ago anon ~5/5, 3~5 deals 5/5 Expected priority shipping but i guess i got first class. Arrived today and am satisfied. 22 days ago anon ~5/5, 10~15 deals 5/5 Super fast shipping and product looks great. Def will be returning. Grade A vendor. 37 days ago anon ~5/5, 6~10 deals "," USA ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"YiPMljpbXr","2014-11-23","babykale420","Limited time offer FREE Bud Brownie $1","[1.00e-07,1.49e+00)","Drugs","Cannabis","Edibles"," Feedbacks: 5/5 Edible didn't work for me, but it smelled real dank though 2 days ago anon ~5/5, 15~25 deals 5/5 1/4 each got me and my friends faded for a few hours. Fast shipping and decent stealth as well. 3 days ago anon ~5/5, 3~5 deals 5/5 Pretty quick shipping and arrived in great shape! Have not tried yet :) babykale420 is to be trusted! 4 days ago anon ~5/5, 6~10 deals 5/5 Fast shipping. Will update after trying. 4 days ago anon ~5/5, 6~10 deals 5/5 Good brownie, stealth, delivery, communication, and packaging 5 days ago anon ~5/5, 6~10 deals 5/5 Awesome! I really enjoyed the stealth as well :) 5 days ago anon 5.00/5, 40~55 deals 5/5 looks tasty, came quick, good stealth, cant beat the price 5 days ago anon ~5/5, 10~15 deals 5/5 marked shipped Saturday came on Monday. Brownie smells DANK! thanks a lot. 5 days ago anon ~5/5, 10~15 deals 5/5 FE, will update when product arrives 9 days ago anon ~5/5, 6~10 deals 5/5 Brownie came in and I ate a 1/4 and I am faded!! Will be back for more! 5/5 Excellent vendor!! 12 days ago anon 10~15 deals 5/5 Received the sample a few days after they made them. I am very satisfied with everything. Will post review on forums. 15 days ago anon ~5/5, 10~15 deals 5/5 Shipped Saturday and came Monday! Big yummy brownies, GREAT AFFECT! 16 days ago anon ~5/5, 25~40 deals 5/5 16 days ago anon ~5/5, 25~40 deals "," USA ","USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"zbdJMgwbLi","2014-11-23","Lion","DABBA 100mg SATIVA","[1.00e-07,1.49e+00)","Drugs","Cannabis","Edibles"," Feedbacks: 5/5 International FE so I'll rate again when the product is in my hand and body. 3 days ago anon 6~10 deals "," USA ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"ZuYtvaGh","2014-11-23","Eos","1 Quad Dose Cheeba Chew","[1.00e-07,1.49e+00)","Drugs","Cannabis","Edibles"," Feedbacks: 5/5 4 days ago anon ~5/5, 10~15 deals 5/5 4 days ago anon ~5/5, 6~10 deals 5/5 Package arrived 10 days after status said shipped. Stealth and product is on point otherwise he wouldn't receive a 5. 5 days ago anon 5.00/5, 25~40 deals 5/5 Got it. A+ stealth. I'll be back! 11 days ago anon 1~2 deals 5/5 Fast shipping, and product is as advertised. I will definitely use again. 14 days ago anon ~5/5, 15~25 deals 5/5 Great stealth, great speed. 15 days ago anon 1~2 deals 5/5 Fast shipping and great product 15 days ago anon ~5/5, 6~10 deals 4/5 stealth was A+; shipping took 10 days, but it got here. 15 days ago anon ~5/5, 6~10 deals 5/5 Genuine Product, Quick Shipping, and Great Stealth. 19 days ago anon ~5/5, 10~15 deals 5/5 Crazy fast shipping and great stealth. All around great product and vendor! 19 days ago anon ~5/5, 6~10 deals 5/5 19 days ago anon ~5/5, 6~10 deals 5/5 Came late but I got a full refund and stealth was great :) 23 days ago anon 3~5 deals 5/5 Excellent stealth and delivery time. 33 days ago anon ~5/5, 3~5 deals 5/5 Vendor took awhile to ship product but made up for it by sending an extra. Overall i am very happy and will be a returning cost 33 days ago anon ~5/5, 6~10 deals 5/5 Shipping took a week and a half but vendor was very kind and even gave a refund for the long wait. 37 days ago anon ~5/5, 15~25 deals 5/5 189 days ago anon ~5/5, 6~10 deals 5/5 Very good, will be back. 197 days ago anon 3~5 deals 5/5 Thanks! These chews are great! Good stealth and fresh! 199 days ago anon ~5/5, 6~10 deals 5/5 Got it in 3 days of shipping, would recommend. 208 days ago anon ~5/5, 6~10 deals 5/5 226 days ago anon ~5/5, 10~15 deals "," USA ","USA Only ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"aFwUVuBP","2014-11-23","cosmicbites","Classic Quad Dose Rice Crispy Treats( 25 PACK)","[1.00e-07,1.49e+00)","Drugs","Cannabis","Edibles"," Feedbacks: 5/5 Perfect everything, i will be back! 52 days ago anon ~5/5, 6~10 deals "," USA ","USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"AlfLlWqy","2014-11-23","Lion","(OUT) EdiPure Raspberry Jellies - 250mg","[1.00e-07,1.49e+00)","Drugs","Cannabis","Edibles"," Feedbacks: 5/5 4 days ago anon ~5/5, 25~40 deals 5/5 the king of candies! A+++++ 4 days ago anon 15~25 deals "," USA ","worldwide ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"CBcCAjqGA","2014-11-23","EmeraldTriangle","THC Suckers. Raspberry Flavor 100mg - 10x - FREE SHIPPING.","[1.00e-07,1.49e+00)","Drugs","Cannabis","Edibles"," Feedbacks: 5/5 Excellent. Quick..quality.. 17 days ago anon ~5/5, 1~2 deals 5/5 Package arrived today, Monday. Order placed last Monday. We all good though. Took about an hour & 10 minutes to really kick in. 62 days ago anon ~5/5, 10~15 deals 5/5 64 days ago anon ~5/5, 1~2 deals 5/5 Order and forget about it. Second order, arrived in 3 days. Will order again. Trusted! 76 days ago anon ~5/5, 6~10 deals 5/5 Quick shipping, great product! I will be back to order from this vendor again 92 days ago anon ~5/5, 15~25 deals 5/5 FAST shipping, arrived (East Coast) just 3 days after I ordered it. Perfect product, very pleased. Will order again! 93 days ago anon ~4/5, 6~10 deals "," USA ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"dFuUdq","2014-11-23","cosmicbites","Classic Quad Dose Rice Crispy Treats( 3 PACK)","[1.00e-07,1.49e+00)","Drugs","Cannabis","Edibles"," Feedbacks: 5/5 WOW!! Extras almost as much as order!! Will be back! 22 days ago anon ~5/5, 15~25 deals 5/5 lil late w/ shipping, but got extras WORTH IT 44 days ago anon ~5/5, 3~5 deals 5/5 Thanks alot! Super fast shipping, great stealth, great products. And a bonus! I'll be back 49 days ago anon ~5/5, 6~10 deals 5/5 WOW!!! Very nice stealth, tastes great and potent, AND they threw in some samples!!! These guys are my go to for edibles from n 53 days ago anon ~5/5, 6~10 deals 5/5 55 days ago anon 1~2 deals 5/5 Fast shipping! Tastes great! Extras were a nice touch! Wish I could give more than 5! 60 days ago anon ~5/5, 6~10 deals 5/5 Fantastic. Thanks for the extras. 61 days ago anon ~5/5, 10~15 deals 5/5 FUCKING LOVE THIS GUY. ORDERED 2 3 PACKS AND GOT BROWNIES AND POP CORN! Havent tried yet but shit you get the 5* for the extras 62 days ago anon ~5/5, 1~2 deals 5/5 took a little too long, but compensated with an extra rice krispie AND extra nut-brownie-whatever thing. also threw in papes an 64 days ago anon ~5/5, 25~40 deals 5/5 Took 4 business days when says 2 day priority but received 12 when I ordered 9 so everything is goog :) 5/5 69 days ago anon ~5/5, 15~25 deals 5/5 Tastes good and came with extras :) 72 days ago anon ~5/5, 6~10 deals 5/5 Lightning fast shipping, and wow, these look and smell amazing. Great communication from vendor, and they threw in samples of t 72 days ago anon ~5/5, 3~5 deals 5/5 Great speed, good service and sent some extra goodies. I will definitely test these out soon. Thanks again! 76 days ago anon 1~2 deals 5/5 Paid for three and I got 7 just because it was a little late. True to cosmic potency, and I vape 1/2 BHO a day. 80 days ago anon 5.00/5, 70~100 deals 5/5 5/5!! DELICIOUS 82 days ago anon 5.00/5, 70~100 deals 5/5 A+ Everything on point. Top notch scent protection. Great portion sizes!Huge!! Most importantly it shipped was was to my door i 86 days ago anon 3~5 deals 5/5 Fast shipping; got some extras, too! 88 days ago anon ~5/5, 6~10 deals 5/5 ordered thursday night arrived wednesday. extra product. cant wait to try 88 days ago anon ~5/5, 15~25 deals 5/5 These were FANTASTIC Super fresh- FE all the way for a GREAT vendor Nice speed and stealth as well THANK YOU 98 days ago anon 5.00/5, 25~40 deals 5/5 I haven't tried it yet, but vendor was fast and professional, and I even got a little freebee. Thanks buddy! 151 days ago anon ~5/5, 6~10 deals "," USA ","USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"DEGGYqqpc","2014-11-23","K_HaSH","Hash GUMMIES Orange FLAVOR X8","[1.00e-07,1.49e+00)","Drugs","Cannabis","Edibles"," Feedbacks: 5/5 A++. Very fast shipping. Product not yet tried, but looks yummi :) 32 days ago anon 1~2 deals 5/5 nice :) 46 days ago anon ~5/5, 6~10 deals 5/5 only one is enough, very great buzz , also as good tasty than RG gummies and even maybe more potency.sugar on surface it's too, 67 days ago anon 10~15 deals "," Germany ","Europe ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"eqXxXFnk","2014-11-23","cosmicbites","Quad Dose Brownie Cupcake (6 PACK)","[1.00e-07,1.49e+00)","Drugs","Cannabis","Edibles"," Feedbacks: 5/5 Excellent stealth, flavor, and effect...and bonus product. Xmas came early! 2 days ago anon ~5/5, 10~15 deals 5/5 Ordered the brownies, got the rice krispies with extras. No complaints. Look amazing. Good shipping. 11 days ago anon ~5/5, 6~10 deals 5/5 Highly recommend this vendor-- edible high is a fabulous change of pace for a regular smoker-thanks! 12 days ago anon ~5/5, 1~2 deals 5/5 if ur lookin for edibles look no further!! Great product and excellent service!! he threw in sooo a bunch of extra shit too. 13 days ago anon ~5/5, 3~5 deals 5/5 This seller has got to have the most potent edibles I have EVER had, I specialize in edibles and have had pretty much every edi 20 days ago anon ~5/5, 15~25 deals 5/5 39 days ago anon 6~10 deals 5/5 52 days ago anon 3~5 deals "," USA ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"FwTbSqvDF","2014-11-23","Lion","Incredibles Peach Bar, 100mg THC","[1.00e-07,1.49e+00)","Drugs","Cannabis","Edibles"," Feedbacks: 0/5 dick to deal with and the bars were all crushed 205 days ago anon ~5/5, 15~25 deals 5/5 great taste, strong too. Vendor is fast with shipping. I'm happy 221 days ago anon ~5/5, 15~25 deals 5/5 Everything as expected, thank you 242 days ago anon ~5/5, 15~25 deals 5/5 305 days ago anon 5.00/5, 70~100 deals "," USA ","NA",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"glMWMeMPq","2014-11-23","ConcentratesKing","cheeba chews deca","[1.00e-07,1.49e+00)","Drugs","Cannabis","Edibles"," Feedbacks: 5/5 FE for a perfect vendor 19 days ago anon 6~10 deals 5/5 Thanks for all you do 20 days ago anon 5.00/5, 70~100 deals 5/5 A++ seller...fast shipping, product as described, will buy from again 24 days ago anon ~5/5, 6~10 deals 5/5 Excellent 27 days ago anon 5.00/5, 10~15 deals 5/5 DANK YOU! 27 days ago anon 5.00/5, 70~100 deals 5/5 Perfect! Fast and potent product! 30 days ago anon ~5/5, 10~15 deals 5/5 5/5. thanks king! 34 days ago anon ~5/5, 6~10 deals 5/5 always exceptional 37 days ago anon ~5/5, 15~25 deals 5/5 Great 37 days ago anon ~5/5, 15~25 deals 5/5 Great stuff, will definitely continue to use this vendor. 39 days ago anon ~4/5, 6~10 deals 5/5 Quick and legit. 40 days ago anon 5.00/5, 10~15 deals 5/5 A+ 40 days ago anon 5.00/5, 40~55 deals 5/5 44 days ago anon ~5/5, 15~25 deals 5/5 Finalizing late- apologies for that. WONDERFUL service and product from this vendor! 10/10 46 days ago anon 5.00/5, 100~150 deals 5/5 Faster than Amazon 52 days ago anon 5.00/5, 6~10 deals 5/5 Great vendor. Super fast shipping. Adequate stealth. 57 days ago anon ~5/5, 6~10 deals 5/5 Life is perfect, you must fight against the position fate has put you in. Love is the Savior. 57 days ago anon ~5/5, 25~40 deals 5/5 Received in 2 Days, Item Exactly as Described, Great Stealth, Flawless Transaction! 61 days ago anon ~4/5, 10~15 deals 5/5 Fast shipping 67 days ago anon 5.00/5, 6~10 deals 5/5 THE BEST. Thanks for all you do. 69 days ago anon 5.00/5, 70~100 deals "," USA ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"gnDEkikT","2014-11-23","TheBestCannabis","Organic Cannabis Lollipop, 75mg THC {Escrow}","[1.00e-07,1.49e+00)","Drugs","Cannabis","Edibles"," Feedbacks: 5/5 20 days ago anon 1~2 deals "," USA ","USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"hGXXvkMFiG","2014-11-23","Lion","(OUT) EdiPure Watermelon Tarts- 250mg","[1.00e-07,1.49e+00)","Drugs","Cannabis","Edibles"," Feedbacks: 5/5 Thank you yet again! 4 days ago anon 15~25 deals "," USA ","worldwide ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"JgdUTga","2014-11-23","coasttocoast","10-ct THCookies - ALWAYS CLEAN & POTENT","[1.00e-07,1.49e+00)","Drugs","Cannabis","Edibles"," Feedbacks: 5/5 Good stealth packaging. Pleased with quality. 3 days ago anon ~5/5, 3~5 deals 5/5 Incredible all around as always! Super potent, fast shipping and seamless communication, C2C is a true professional. Thanks! 6 days ago anon ~5/5, 6~10 deals 5/5 5/5 fast and good communication 16 days ago anon ~4/5, 15~25 deals 5/5 cheers c2c thx. 16 days ago anon 5.00/5, 55~70 deals 5/5 Good communication, quick,discrete shipping. Pretty good buzz for a moderate user. 17 days ago anon ~5/5, 3~5 deals "," USA ","USA ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"JPoBCJJub","2014-11-23","Lion","5 Quad Dose SATIVA Cheeba Chew","[1.00e-07,1.49e+00)","Drugs","Cannabis","Edibles"," Feedbacks: 5/5 Well packaged and fast shipping - will use this vendor again. 9 days ago anon ~5/5, 15~25 deals 5/5 Shipped fast. Looks great 48 days ago anon ~5/5, 15~25 deals 5/5 Arrived quick - great packaging. 66 days ago anon ~5/5, 15~25 deals "," USA ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"KBqYalwT","2014-11-23","Lion","10 100mg Incredibles Chocolate Bars, 10% off","[1.00e-07,1.49e+00)","Drugs","Cannabis","Edibles"," Feedbacks: 5/5 5/5 AAA+ Trusted Vendor 33 days ago anon ~5/5, 10~15 deals "," USA ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"kVDCGd","2014-11-23","Lion","Incredibles Mile High Bar, 175mg THC!","[1.00e-07,1.49e+00)","Drugs","Cannabis","Edibles"," Feedbacks: 5/5 All good, thanks 8 days ago anon ~5/5, 15~25 deals 5/5 awesome 18 days ago anon ~5/5, 10~15 deals 5/5 Received quickly. Good Vendor. 171 days ago anon ~5/5, 15~25 deals 5/5 Best of the best 2 days to east coast great vendor a+++++++++++++ 175 days ago anon 4.75/5, 25~40 deals 5/5 210 days ago anon ~5/5, 10~15 deals 4/5 Got the product, and fast. However I had absolutely no contact with the seller despite my asking multiple questions. May do bus 218 days ago anon 1~2 deals 5/5 talk about tasty. 1 at a time. 241 days ago anon 5.00/5, 40~55 deals "," USA ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"kxfdVxySru","2014-11-23","Lion","(OUT) EdiPure Lemon Drops- 250mg","[1.00e-07,1.49e+00)","Drugs","Cannabis","Edibles"," Feedbacks: 5/5 the man, the legend! 4 days ago anon 15~25 deals "," USA ","worldwide ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"lfRMMvnmBf","2014-11-23","Lion","Incredibles Blueberry Bar, 100mg THC","[1.00e-07,1.49e+00)","Drugs","Cannabis","Edibles"," Feedbacks: 5/5 A+++++ again for the bossman 4 days ago anon 15~25 deals 5/5 5/5 all day long 239 days ago anon 5.00/5, 55~70 deals 5/5 251 days ago anon ~5/5, 6~10 deals 3/5 little pricey, but taste great and smells amazing. I have a high tolerance, so not much effect, but i expected that. Would rate 297 days ago anon 4.62/5, 15~25 deals "," USA ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"LrTGRvLG","2014-11-23","Lion","Incredibles Peanut Buddha Bar, 200mg THC!","[1.00e-07,1.49e+00)","Drugs","Cannabis","Edibles"," Feedbacks: 5/5 All good as usual. Many thanks 13 days ago anon ~5/5, 15~25 deals 5/5 bangin 152 days ago anon ~1/5, 1~2 deals 5/5 FAST SHIIPING GREAT SERVICE A+++++++ STEALTH WILL BE DOING BUSINESS WITH AGAIN 157 days ago anon 4.75/5, 25~40 deals 5/5 Ordered Thursday afternoon and it's at my door on the east coast Saturday......A++++++ 176 days ago anon 5.00/5, 40~55 deals 5/5 F.E'd. Please be patient as Lion is likely very busy. My order took a week to ship but it did get here and is absolutely amazin 234 days ago anon ~5/5, 3~5 deals 5/5 thnks! all came through fast and perfect tasting product! 274 days ago anon ~5/5, 3~5 deals 5/5 WONDERFUL! Trusted with FE! Lion had them here within 3 days of the order! GREAT VENDOR 277 days ago anon 5.00/5, 70~100 deals "," USA ","NA",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
